Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv Среднеквадратичное отклонение
173,000 2,23184287 2,22070301 2,22042053 2,231121 2,24229247 2,2149194 2,23364698 0,00880186
174,000 2,23899273 2,22702941 2,22716295 2,23755045 2,24901029 2,22111288 2,23979504 0,00891893
175,000 2,24692358 2,23437427 2,23497742 2,24497834 2,25643466 2,22838481 2,247077 0,00894416
176,000 2,25519953 2,2417631 2,24274677 2,25284147 2,26484208 2,23608393 2,25503311 0,00921586
177,000 2,26271085 2,24868788 2,25014362 2,2603721 2,27247746 2,24355728 2,26279993 0,00936213
178,000 2,26991786 2,25511599 2,25693668 2,26716049 2,2795483 2,25047002 2,26991505 0,00951286
179,000 2,27713133 2,26173898 2,26381709 2,27420197 2,28634842 2,2574231 2,27696975 0,00956701
180,000 2,28494008 2,26924636 2,27144154 2,28193638 2,29384272 2,26493023 2,28427597 0,00957271
181,000 2,29309502 2,27692994 2,27965814 2,28997192 2,30193453 2,27297029 2,2924608 0,00963939
182,000 2,30239523 2,28534548 2,28906723 2,29854149 2,31075966 2,28145846 2,30125753 0,00974273
183,000 2,31234809 2,29472488 2,29901132 2,30793368 2,32012073 2,29081416 2,3109775 0,00977989
184,000 2,32290803 2,30457371 2,30951729 2,31795305 2,33031509 2,3007314 2,32129722 0,00990723
185,000 2,33485356 2,31524651 2,32152304 2,32914089 2,34080438 2,31055954 2,33178756 0,0101029
186,000 2,34738248 2,32607553 2,33399273 2,34153355 2,35178566 2,3204862 2,34248379 0,01052155
187,000 2,35852947 2,33676045 2,34478531 2,35256742 2,36296197 2,33133602 2,3539329 0,01070212
188,000 2,3700828 2,34777863 2,35612584 2,36376285 2,37416592 2,34258314 2,36521378 0,01076625
189,000 2,38194011 2,35911868 2,36782871 2,37504446 2,38574003 2,35385459 2,37703167 0,01090918
190,000 2,39333923 2,3702557 2,37909081 2,38626997 2,39722827 2,36491305 2,38867784 0,01106407
191,000 2,40461755 2,38147362 2,39028682 2,39734514 2,40845562 2,37593406 2,40015541 0,01113452
192,000 2,41604032 2,39258245 2,40152162 2,40854412 2,4197027 2,3870929 2,4113118 0,01119283
193,000 2,42739575 2,40343811 2,41267881 2,41957412 2,43092517 2,39817449 2,42262748 0,01130595
194,000 2,43834977 2,41391541 2,42347701 2,43031474 2,44215789 2,40898941 2,43347647 0,01145867
195,000 2,44856875 2,42403706 2,43366287 2,44026829 2,45270422 2,41912146 2,44407687 0,01157799
196,000 2,45775358 2,43302926 2,44285461 2,44924053 2,46240672 2,42818458 2,45352378 0,01174975
197,000 2,46620849 2,44156924 2,45131578 2,45758709 2,47134406 2,43657628 2,46198299 0,01183969
198,000 2,47444029 2,44979513 2,45966332 2,46551842 2,4798078 2,44459754 2,470289 0,01192611
199,000 2,48285774 2,45759079 2,467921 2,47330876 2,4882849 2,45244823 2,47842302 0,01213708
200,000 2,49082415 2,46476176 2,47580818 2,48097886 2,49637086 2,45988736 2,48637012 0,01240638
201,000 2,49815491 2,47167543 2,48355211 2,48824258 2,50376994 2,46690551 2,4937075 0,01254385
202,000 2,50516489 2,47825906 2,49054905 2,49513099 2,51075375 2,47340081 2,50053977 0,01271041
203,000 2,51160626 2,48415733 2,49714895 2,5016096 2,51773305 2,47937583 2,50703997 0,01301395
204,000 2,51752876 2,48948255 2,50296239 2,50732029 2,52406358 2,48465165 2,51267397 0,01331875
205,000 2,5229466 2,49441221 2,50832198 2,51248745 2,52939594 2,48943871 2,51790239 0,01350966
206,000 2,52760217 2,49905824 2,51337489 2,517227 2,53429776 2,49400362 2,52283267 0,01359364
207,000 2,53145762 2,50294891 2,51731134 2,52103019 2,53860503 2,49825944 2,52692334 0,01360317
208,000 2,53412841 2,5052893 2,52009919 2,52348365 2,54201779 2,50126151 2,52986359 0,01375363
209,000 2,53559682 2,50648555 2,52153546 2,52472243 2,5437615 2,50280091 2,53159091 0,01386184
210,000 2,53734738 2,50744917 2,52149091 2,52546439 2,54478596 2,50327985 2,53208519 0,01406667
211,000 2,5391234 2,50894594 2,52217759 2,52833437 2,54685764 2,50447743 2,53317068 0,01430603
212,000 2,54165014 2,51110562 2,52464755 2,53061723 2,5495175 2,50686294 2,53572852 0,0144267
213,000 2,5428174 2,51201521 2,52684226 2,53162362 2,55165107 2,50841906 2,53769788 0,01460893
214,000 2,54191509 2,51064883 2,52593902 2,53096565 2,55101793 2,50781544 2,53677172 0,01468799
215,000 2,53879503 2,50741472 2,52344409 2,52790962 2,54877345 2,50537706 2,53420649 0,01477639
216,000 2,53355514 2,5018473 2,51852316 2,52283309 2,54456435 2,50066142 2,52981098 0,01501065
217,000 2,52702563 2,49495431 2,51260323 2,51621968 2,53887585 2,49441338 2,52366707 0,01522016
218,000 2,51973364 2,48714059 2,50533398 2,50846575 2,53192603 2,48653739 2,51657104 0,01552264
219,000 2,51094784 2,47753104 2,49669252 2,49919282 2,52340752 2,47716427 2,50799097 0,01586727
220,000 2,50104443 2,466729 2,48640777 2,48856827 2,51362131 2,46617015 2,49813003 0,01629183
221,000 2,49045237 2,45554838 2,47569904 2,47732011 2,50331668 2,45435523 2,48740741 0,01670281
222,000 2,47991713 2,44434104 2,46514104 2,46618165 2,49305032 2,44252866 2,47694106 0,01715718
223,000 2,46972971 2,43331168 2,45451967 2,45529484 2,4828646 2,43109909 2,46622566 0,01753414
224,000 2,45907365 2,42253878 2,44402148 2,44444277 2,4724947 2,41972877 2,45560495 0,01776712
225,000 2,44885803 2,41173405 2,43337012 2,43365517 2,46195041 2,40848874 2,44491781 0,01798715
226,000 2,4381289 2,40086176 2,42268369 2,42315374 2,45131469 2,39734883 2,43428536 0,01812501
227,000 2,42675982 2,38952387 2,41161975 2,41185433 2,44017893 2,38588488 2,4232139 0,01821058
228,000 2,41482421 2,37747036 2,3998167 2,40002831 2,42870353 2,37388508 2,41144572 0,01835685
229,000 2,40266343 2,36507496 2,38741898 2,38760532 2,41636961 2,36158974 2,39895715 0,0183674
230,000 2,39002676 2,35258353 2,37494432 2,37508029 2,4038292 2,34921745 2,38628989 0,01830181
231,000 2,3780275 2,34051592 2,3631051 2,36304008 2,39153729 2,33719546 2,37406047 0,01823637
232,000 2,36650938 2,32909898 2,35127084 2,35143817 2,37966916 2,32576511 2,36220152 0,01809974
233,000 2,35531135 2,31809333 2,33992802 2,34014941 2,36784303 2,31467186 2,35047092 0,01786769
234,000 2,34354835 2,3067231 2,32843077 2,32863548 2,35705069 2,30341883 2,33895885 0,01791552
235,000 2,33184189 2,29465111 2,31661779 2,31673284 2,34565116 2,29194649 2,32728229 0,01800629
236,000 2,32011755 2,28269245 2,30475685 2,3047689 2,33379631 2,28013707 2,31465572 0,01797574
237,000 2,30839741 2,27077733 2,29285423 2,29282146 2,32179316 2,26834175 2,30234444 0,01792704
238,000 2,29635367 2,25869152 2,28028466 2,2805978 2,31005085 2,25642434 2,29031637 0,01798457
239,000 2,28434915 2,24688148 2,26862273 2,26855467 2,29834256 2,24456737 2,27793429 0,01795766
240,000 2,27370694 2,23602913 2,2576898 2,25739615 2,28672899 2,23342034 2,26660437 0,01784455
241,000 2,26414362 2,22639862 2,24822142 2,24727946 2,27637762 2,22333861 2,25647966 0,01775879
242,000 2,25452376 2,21715833 2,23877228 2,23737483 2,26687386 2,21406623 2,24655163 0,01762969
243,000 2,24510576 2,20733381 2,22954922 2,22746045 2,25742931 2,20463166 2,23685697 0,01769241
244,000 2,23487398 2,19699929 2,21946546 2,2169369 2,24787289 2,19443475 2,22704874 0,01788575
245,000 2,22415859 2,1863196 2,20899459 2,20622009 2,23749028 2,18396198 2,21621631 0,01789879
246,000 2,21353779 2,17559374 2,19867672 2,19547802 2,22715176 2,17325489 2,2056772 0,01800692
247,000 2,20367655 2,16486351 2,18820538 2,18490629 2,21681704 2,16295639 2,19503893 0,01811781
248,000 2,19443731 2,15495171 2,17842822 2,17475559 2,20682422 2,15317118 2,18494925 0,01815563
249,000 2,18586583 2,14604285 2,17004018 2,16569044 2,19773324 2,14420786 2,17584259 0,01816493
250,000 2,17880648 2,13844196 2,16245529 2,15800733 2,18964407 2,13627545 2,16809435 0,01818923
251,000 2,17289203 2,1320285 2,15611172 2,15170018 2,18279784 2,12971122 2,1618306 0,01819821
252,000 2,16836141 2,12711924 2,15157196 2,14671834 2,1774242 2,12462757 2,15625476 0,01815907
253,000 2,16609467 2,12407884 2,14880885 2,14357894 2,17374482 2,12131807 2,15237635 0,01816028
254,000 2,16543216 2,12286984 2,14802808 2,14236717 2,1722039 2,11981794 2,1506712 0,01822022
255,000 2,16638955 2,1231229 2,14861377 2,14266247 2,17211344 2,11993541 2,1506031 0,01828048
256,000 2,16740152 2,12387757 2,14954062 2,14347257 2,17281937 2,12078797 2,15142164 0,01829525
257,000 2,16865981 2,12443555 2,15023677 2,14415598 2,17418645 2,12154667 2,15214384 0,0185338
258,000 2,17011 2,125015 2,15116057 2,14520306 2,17513828 2,12233423 2,15308342 0,0187114
259,000 2,17217661 2,12668782 2,15343292 2,1469969 2,17671653 2,1238147 2,15450891 0,01879648
260,000 2,17566186 2,12942134 2,15675233 2,14970979 2,1793617 2,12641407 2,1570225 0,01893882
261,000 2,18002347 2,13330991 2,16090578 2,1534931 2,18324047 2,12988933 2,1608571 0,01910956
