Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
256,000 61,88003776 61,84682131 61,90561921 61,8938071 62,00144726 61,92830622 61,98530424
257,000 61,89643792 61,92823488 61,90534172 61,9158113 61,95338487 61,94769694 61,94308261
258,000 61,95587726 61,94644926 61,9812695 61,97499242 62,00638552 61,9768908 62,02943368
259,000 61,96777815 61,92895015 61,97961183 61,98787716 62,02513676 62,00160119 62,0467018
260,000 62,02935787 61,89128599 62,0420709 61,99172727 62,06394512 62,03166187 62,08597592
261,000 62,01179539 61,94574505 62,05791857 61,97804459 62,1147557 62,09052535 62,12610405
262,000 61,95238367 61,9916614 61,9847969 61,94701085 62,06414769 62,14835871 62,06405436
263,000 62,00321881 62,05612204 62,03160677 61,97260961 62,04360893 62,11781779 62,05818701
264,000 62,16933418 62,07395759 62,20799085 61,99218574 62,18214609 62,09545302 62,22613748
265,000 62,07386977 62,02536314 62,11644608 62,04613854 62,22931193 62,1216129 62,23534086
266,000 62,08173704 61,99994552 62,09820068 62,10982792 62,12633851 62,18796989 62,13860072
267,000 62,12734093 62,01246454 62,16048566 62,18830037 62,18640135 62,25527477 62,1992249
268,000 62,16521962 61,95537182 62,1694495 62,19392563 62,23432904 62,29000085 62,23484208
269,000 62,22963426 62,04824106 62,26370595 62,23464235 62,24334192 62,28720027 62,25365516
270,000 62,10238126 62,14218539 62,13285541 62,23397776 62,2076887 62,28871854 62,20819229
271,000 62,28635892 62,20858215 62,29694098 62,22039521 62,24602223 62,23876778 62,27936402
272,000 62,3074549 62,17175828 62,34740687 62,21338284 62,40375355 62,24076808 62,4016839
273,000 62,19423876 62,13842966 62,23877567 62,20497777 62,38166465 62,23844074 62,40759635
274,000 61,92797943 62,13144127 61,97178363 62,19959053 62,13647212 62,2292866 62,11910095
275,000 62,04524156 62,11740806 62,08777957 62,20003565 62,04494581 62,22422841 62,06399775
276,000 62,17373458 62,12644502 62,19076816 62,21542046 62,20392269 62,21079318 62,21406267
277,000 62,15460739 62,13301352 62,17691114 62,16980018 62,21939528 62,18238455 62,22348843
278,000 62,13639039 62,11447042 62,1499429 62,16314225 62,20395717 62,17013304 62,22004756
279,000 62,11310041 62,06459077 62,14344146 62,12765147 62,21304853 62,13550747 62,21674931
280,000 62,01419038 61,99932688 62,05171636 62,06132104 62,16595395 62,07362718 62,16014682
281,000 61,96575367 62,05217882 61,98518263 62,03412503 62,07062914 62,02261164 62,05185695
282,000 62,0648734 62,04580376 62,06579106 62,07733147 62,06919729 62,03426988 62,08988602
283,000 62,056028 62,00413948 62,09043765 62,05810438 62,15510556 62,00650405 62,15395361
284,000 62,02071491 61,92319805 62,04674666 61,98148444 62,08879459 61,79585158 62,08618444
285,000 61,97634831 61,80593491 61,99147091 61,85603067 62,0801276 61,43137405 62,07521191
286,000 61,8002933 61,47279433 61,83708858 61,58737113 61,98625804 61,37111513 61,96706306
287,000 61,60986893 61,37576321 61,64066951 61,38349767 61,78358355 61,4227515 61,75663521
288,000 61,52382204 61,32953838 61,54853447 61,33899554 61,65005951 61,44694109 61,63883106
289,000 61,5068947 61,32728493 61,54283919 61,3558053 61,60461748 61,46746346 61,60292834
290,000 61,46535142 61,35757933 61,48316057 61,42175734 61,56252263 61,50347608 61,55257862
291,000 61,49511773 61,38538997 61,50505581 61,45054833 61,53148502 61,53249357 61,5559387
292,000 61,58547788 61,42830074 61,57997057 61,49531245 61,5722906 61,56754831 61,56898512
293,000 61,70991741 61,49411562 61,72725956 61,54944448 61,70088429 61,59845093 61,73527229
294,000 61,75127754 61,52546143 61,77879843 61,63058774 61,79526921 61,61370265 61,80480106
